id,cid,pokemon_species_id,form,name,name_ko,is_independent,hp,attack,defense,special_attack,special_defense,speed,total,type1_id,type2_id,ability1_id,ability2_id,ability_hidden_id,height,weight,base_experience,capture_rate,effort_hp,effort_atk,effort_def,effort_spa,effort_spd,effort_spe,is_battle_only,is_mega,is_gmax,is_region_form,sprite_url
381,381000,381,0,,,1,80,90,80,130,110,110,600,15,13,26,,,20,600,270,3,0,0,0,3,0,0,0,0,,,/static/pokemon_forms/0381_00_Latios.png
10063,381001,381,1,Mega,메가진화,0,80,130,100,160,120,110,700,15,13,26,,,23,700,315,3,0,0,0,3,0,0,1,1,0,0,/static/pokemon_forms/0381_01_Latios.png
382,382000,382,0,,,1,100,100,90,150,140,90,670,10,,2,,,45,3520,302,3,0,0,0,3,0,0,0,0,,,/static/pokemon_forms/0382_00_Kyogre.png
10077,382001,382,1,Primal,원시회귀,0,100,150,90,180,160,90,770,10,,189,,,98,4300,347,3,0,0,0,3,0,0,1,0,0,0,/static/pokemon_forms/0382_01_Kyogre.png
383,383000,383,0,,,1,100,150,140,100,90,90,670,4,,70,,,35,9500,302,3,0,3,0,0,0,0,0,0,,,/static/pokemon_forms/0383_00_Groudon.png
10078,383001,383,1,Primal,원시회귀,0,100,180,160,150,90,90,770,4,9,190,,,50,9997,347,3,0,3,0,0,0,0,1,0,0,0,/static/pokemon_forms/0383_01_Groudon.png
384,384000,384,0,,,1,105,150,90,150,90,95,680,15,2,76,,,70,2065,306,45,0,2,0,1,0,0,0,0,,,/static/pokemon_forms/0384_00_Rayquaza.png
10079,384001,384,1,Mega,메가진화,0,105,180,100,180,100,115,780,15,2,191,,,108,3920,351,45,0,2,0,1,0,0,1,1,0,0,/static/pokemon_forms/0384_01_Rayquaza.png
385,385000,385,0,,,1,100,100,100,100,100,100,600,8,13,32,,,3,11,270,3,3,0,0,0,0,0,0,0,,,/static/pokemon_forms/0385_00_Jirachi.png
386,386000,386,0,Normal,노말폼,1,50,150,50,150,50,150,600,13,,46,,,17,608,270,3,0,1,0,1,0,1,0,0,0,0,/static/pokemon_forms/0386_00_Deoxys.png
10001,386001,386,1,Attack,어택폼,1,50,180,20,180,20,150,600,13,,46,,,17,608,270,3,0,2,0,1,0,0,0,0,0,0,/static/pokemon_forms/0386_01_Deoxys.png
10002,386002,386,2,Defense,디펜스폼,1,50,70,160,70,160,90,600,13,,46,,,17,608,270,3,0,0,2,0,1,0,0,0,0,0,/static/pokemon_forms/0386_02_Deoxys.png
10003,386003,386,3,Speed,스피드폼,1,50,95,90,95,90,180,600,13,,46,,,17,608,270,3,0,0,0,0,0,3,0,0,0,0,/static/pokemon_forms/0386_03_Deoxys.png
387,387000,387,0,,,1,55,68,64,45,55,31,318,11,,65,,75,4,102,64,45,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0387_00_Turtwig.png
388,388000,388,0,,,1,75,89,85,55,65,36,405,11,,65,,75,11,970,142,45,0,1,1,0,0,0,0,0,,,/static/pokemon_forms/0388_00_Grotle.png
389,389000,389,0,,,1,95,109,105,75,85,56,525,11,4,65,,75,22,3100,236,45,0,2,1,0,0,0,0,0,,,/static/pokemon_forms/0389_00_Torterra.png
390,390000,390,0,,,1,44,58,44,58,44,61,309,9,,66,,89,5,62,62,45,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0390_00_Chimchar.png
391,391000,391,0,,,1,64,78,52,78,52,81,405,9,1,66,,89,9,220,142,45,0,0,0,1,0,1,0,0,,,/static/pokemon_forms/0391_00_Monferno.png
392,392000,392,0,,,1,76,104,71,104,71,108,534,9,1,66,,89,12,550,240,45,0,1,0,1,0,1,0,0,,,/static/pokemon_forms/0392_00_Infernape.png
393,393000,393,0,,,1,53,51,53,61,56,40,314,10,,67,,128,4,52,63,45,0,0,0,1,0,0,0,0,,,/static/pokemon_forms/0393_00_Piplup.png
394,394000,394,0,,,1,64,66,68,81,76,50,405,10,,67,,128,8,230,142,45,0,0,0,2,0,0,0,0,,,/static/pokemon_forms/0394_00_Prinplup.png
395,395000,395,0,,,1,84,86,88,111,101,60,530,10,8,67,,128,17,845,239,45,0,0,0,3,0,0,0,0,,,/static/pokemon_forms/0395_00_Empoleon.png
396,396000,396,0,,,1,40,55,30,30,30,60,245,0,2,51,,,3,20,49,255,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0396_00_Starly.png
397,397000,397,0,,,1,55,75,50,40,40,80,340,0,2,22,,120,6,155,119,120,0,0,0,0,0,2,0,0,,,/static/pokemon_forms/0397_00_Staravia.png
398,398000,398,0,,,1,85,120,70,50,60,100,485,0,2,22,,120,12,249,218,45,0,3,0,0,0,0,0,0,,,/static/pokemon_forms/0398_00_Staraptor.png
399,399000,399,0,,,1,59,45,40,35,40,31,250,0,,86,109,141,5,200,50,255,1,0,0,0,0,0,0,0,,,/static/pokemon_forms/0399_00_Bidoof.png
400,400000,400,0,,,1,79,85,60,55,60,71,410,0,10,86,109,141,10,315,144,127,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0400_00_Bibarel.png
401,401000,401,0,,,1,37,25,41,25,41,25,194,6,,61,,50,3,22,39,255,0,0,1,0,0,0,0,0,,,/static/pokemon_forms/0401_00_Kricketot.png
402,402000,402,0,,,1,77,85,51,55,51,65,384,6,,68,,101,10,255,134,45,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0402_00_Kricketune.png
403,403000,403,0,,,1,45,65,34,40,34,45,263,12,,79,22,62,5,95,53,235,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0403_00_Shinx.png
404,404000,404,0,,,1,60,85,49,60,49,60,363,12,,79,22,62,9,305,127,120,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0404_00_Luxio.png
405,405000,405,0,,,1,80,120,79,95,79,70,523,12,,79,22,62,14,420,235,45,0,3,0,0,0,0,0,0,,,/static/pokemon_forms/0405_00_Luxray.png
406,406000,406,0,,,1,40,30,35,50,70,55,280,11,3,30,38,102,2,12,56,255,0,0,0,1,0,0,0,0,,,/static/pokemon_forms/0406_00_Budew.png
407,407000,407,0,,,1,60,70,65,125,105,90,515,11,3,30,38,101,9,145,232,75,0,0,0,3,0,0,0,0,,,/static/pokemon_forms/0407_00_Roserade.png
408,408000,408,0,,,1,67,125,40,30,30,58,350,5,,104,,125,9,315,70,45,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0408_00_Cranidos.png
409,409000,409,0,,,1,97,165,60,65,50,58,495,5,,104,,125,16,1025,173,45,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0409_00_Rampardos.png
410,410000,410,0,,,1,30,42,118,42,88,30,350,5,8,5,,43,5,570,70,45,0,0,1,0,0,0,0,0,,,/static/pokemon_forms/0410_00_Shieldon.png
411,411000,411,0,,,1,60,52,168,47,138,30,495,5,8,5,,43,13,1495,173,45,0,0,2,0,0,0,0,0,,,/static/pokemon_forms/0411_00_Bastiodon.png
412,412000,412,0,Plant Cloak,초목도롱,1,40,29,45,29,45,36,224,6,,61,,142,2,34,45,120,0,0,0,0,1,0,0,0,0,0,/static/pokemon_forms/0412_00_Burmy.png
413,413000,413,0,Plant Cloak,초목도롱,1,60,59,85,79,105,36,424,6,11,107,,142,5,65,148,45,0,0,0,0,2,0,0,0,0,0,/static/pokemon_forms/0413_00_Wormadam.png
10004,413001,413,1,Sandy Cloak,모래땅도롱,1,60,79,105,59,85,36,424,6,4,107,,142,5,65,148,45,0,0,2,0,0,0,0,0,0,0,/static/pokemon_forms/0413_01_Wormadam.png
10005,413002,413,2,Trash Cloak,슈레도롱,1,60,69,95,69,95,36,424,6,8,107,,142,5,65,148,45,0,0,1,0,1,0,0,0,0,0,/static/pokemon_forms/0413_02_Wormadam.png
414,414000,414,0,,,1,70,94,50,94,50,66,424,6,2,68,,110,9,233,148,45,0,1,0,1,0,0,0,0,,,/static/pokemon_forms/0414_00_Mothim.png
415,415000,415,0,,,1,30,30,42,30,42,70,244,6,2,118,,55,3,55,49,120,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0415_00_Combee.png
416,416000,416,0,,,1,70,80,102,80,102,40,474,6,2,46,,127,12,385,166,45,0,0,1,0,1,0,0,0,,,/static/pokemon_forms/0416_00_Vespiquen.png
417,417000,417,0,,,1,60,45,70,45,90,95,405,12,,50,53,10,4,39,142,200,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0417_00_Pachirisu.png
418,418000,418,0,,,1,55,65,35,60,30,85,330,10,,33,,41,7,295,66,190,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0418_00_Buizel.png
419,419000,419,0,,,1,85,105,55,85,50,115,495,10,,33,,41,11,335,173,75,0,0,0,0,0,2,0,0,,,/static/pokemon_forms/0419_00_Floatzel.png
420,420000,420,0,,,1,45,35,45,62,53,35,275,11,,34,,,4,33,55,190,0,0,0,1,0,0,0,0,,,/static/pokemon_forms/0420_00_Cherubi.png
421,421000,421,0,,,1,70,60,70,87,78,85,450,11,,122,,,5,93,158,75,0,0,0,2,0,0,0,0,,,/static/pokemon_forms/0421_00_Cherrim.png
422,422000,422,0,,,1,76,48,48,57,62,34,325,10,,60,114,159,3,63,65,190,1,0,0,0,0,0,0,0,,,/static/pokemon_forms/0422_00_Shellos.png
423,423000,423,0,,,1,111,83,68,92,82,39,475,10,4,60,114,159,9,299,166,75,2,0,0,0,0,0,0,0,,,/static/pokemon_forms/0423_00_Gastrodon.png
424,424000,424,0,,,1,75,100,66,60,66,115,482,0,,101,53,92,12,203,169,45,0,0,0,0,0,2,0,0,,,/static/pokemon_forms/0424_00_Ambipom.png
425,425000,425,0,,,1,90,50,34,60,44,70,348,7,2,106,84,138,4,12,70,125,1,0,0,0,0,0,0,0,,,/static/pokemon_forms/0425_00_Drifloon.png
426,426000,426,0,,,1,150,80,44,90,54,80,498,7,2,106,84,138,12,150,174,60,2,0,0,0,0,0,0,0,,,/static/pokemon_forms/0426_00_Drifblim.png
427,427000,427,0,,,1,55,66,44,44,56,85,350,0,,50,103,7,4,55,70,190,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0427_00_Buneary.png
428,428000,428,0,,,1,65,76,84,54,96,105,480,0,,56,103,7,12,333,168,60,0,0,0,0,0,2,0,0,,,/static/pokemon_forms/0428_00_Lopunny.png
10088,428001,428,1,Mega,메가진화,0,65,136,94,54,96,135,580,0,1,113,,,13,283,203,60,0,0,0,0,0,2,1,1,0,0,/static/pokemon_forms/0428_01_Lopunny.png
429,429000,429,0,,,1,60,60,60,105,105,105,495,7,,26,,,9,44,173,45,0,0,0,1,1,0,0,0,,,/static/pokemon_forms/0429_00_Mismagius.png
430,430000,430,0,,,1,100,125,52,105,52,71,505,16,2,15,105,153,9,273,177,30,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0430_00_Honchkrow.png
431,431000,431,0,,,1,49,55,42,42,37,85,310,0,,7,20,51,5,39,62,190,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0431_00_Glameow.png
432,432000,432,0,,,1,71,82,64,64,59,112,452,0,,47,20,128,10,438,158,75,0,0,0,0,0,2,0,0,,,/static/pokemon_forms/0432_00_Purugly.png
433,433000,433,0,,,1,45,30,50,65,50,45,285,13,,26,,,2,6,57,120,0,0,0,1,0,0,0,0,,,/static/pokemon_forms/0433_00_Chingling.png
434,434000,434,0,,,1,63,63,47,41,41,74,329,3,16,1,106,51,4,192,66,225,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0434_00_Stunky.png
435,435000,435,0,,,1,103,93,67,71,61,84,479,3,16,1,106,51,10,380,168,60,2,0,0,0,0,0,0,0,,,/static/pokemon_forms/0435_00_Skuntank.png
436,436000,436,0,,,1,57,24,86,24,86,23,300,8,13,26,85,134,5,605,60,255,0,0,1,0,0,0,0,0,,,/static/pokemon_forms/0436_00_Bronzor.png
437,437000,437,0,,,1,67,89,116,79,116,33,500,8,13,26,85,134,13,1870,175,90,0,0,1,0,1,0,0,0,,,/static/pokemon_forms/0437_00_Bronzong.png
438,438000,438,0,,,1,50,80,95,10,45,10,290,5,,5,69,155,5,150,58,255,0,0,1,0,0,0,0,0,,,/static/pokemon_forms/0438_00_Bonsly.png
439,439000,439,0,,,1,20,25,45,70,90,60,310,13,17,43,111,101,6,130,62,145,0,0,0,0,1,0,0,0,,,/static/pokemon_forms/0439_00_Mime_Jr..png
440,440000,440,0,,,1,100,5,5,15,65,30,220,0,,30,32,132,6,244,110,130,1,0,0,0,0,0,0,0,,,/static/pokemon_forms/0440_00_Happiny.png
441,441000,441,0,,,1,76,65,45,92,42,91,411,0,2,51,77,145,5,19,144,30,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0441_00_Chatot.png
442,442000,442,0,,,1,50,92,108,92,108,35,485,7,16,46,,151,10,1080,170,100,0,0,1,0,1,0,0,0,,,/static/pokemon_forms/0442_00_Spiritomb.png
443,443000,443,0,,,1,58,70,45,40,45,42,300,15,4,8,,24,7,205,60,45,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0443_00_Gible.png
444,444000,444,0,,,1,68,90,65,50,55,82,410,15,4,8,,24,14,560,144,45,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0444_00_Gabite.png
445,445000,445,0,,,1,108,130,95,80,85,102,600,15,4,8,,24,19,950,270,45,0,3,0,0,0,0,0,0,,,/static/pokemon_forms/0445_00_Garchomp.png
10058,445001,445,1,Mega,메가진화,0,108,170,115,120,95,92,700,15,4,159,,,19,950,315,45,0,3,0,0,0,0,1,1,0,0,/static/pokemon_forms/0445_01_Garchomp.png
446,446000,446,0,,,1,135,85,40,40,85,5,390,0,,53,47,82,6,1050,78,50,1,0,0,0,0,0,0,0,,,/static/pokemon_forms/0446_00_Munchlax.png
447,447000,447,0,,,1,40,70,40,35,40,60,285,1,,80,39,158,7,202,57,75,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0447_00_Riolu.png
448,448000,448,0,,,1,70,110,70,115,70,90,525,1,8,80,39,154,12,540,184,45,0,1,0,1,0,0,0,0,,,/static/pokemon_forms/0448_00_Lucario.png
10059,448001,448,1,Mega,메가진화,0,70,145,88,140,70,112,625,1,8,91,,,13,575,219,45,0,1,0,1,0,0,1,1,0,0,/static/pokemon_forms/0448_01_Lucario.png
449,449000,449,0,,,1,68,72,78,38,42,32,330,4,,45,,159,8,495,66,140,0,0,1,0,0,0,0,0,,,/static/pokemon_forms/0449_00_Hippopotas.png
450,450000,450,0,,,1,108,112,118,68,72,47,525,4,,45,,159,20,3000,184,60,0,0,2,0,0,0,0,0,,,/static/pokemon_forms/0450_00_Hippowdon.png
451,451000,451,0,,,1,40,50,90,30,55,65,330,3,6,4,97,51,8,120,66,120,0,0,1,0,0,0,0,0,,,/static/pokemon_forms/0451_00_Skorupi.png
452,452000,452,0,,,1,70,90,110,60,75,95,500,3,16,4,97,51,13,615,175,45,0,0,2,0,0,0,0,0,,,/static/pokemon_forms/0452_00_Drapion.png
453,453000,453,0,,,1,48,61,40,61,40,50,300,3,1,107,87,143,7,230,60,140,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0453_00_Croagunk.png
454,454000,454,0,,,1,83,106,65,86,65,85,490,3,1,107,87,143,13,444,172,75,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0454_00_Toxicroak.png
455,455000,455,0,,,1,74,100,72,90,72,46,454,11,,26,,,14,270,159,200,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0455_00_Carnivine.png
456,456000,456,0,,,1,49,49,56,49,61,66,330,10,,33,114,41,4,70,66,190,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0456_00_Finneon.png
457,457000,457,0,,,1,69,69,76,69,86,91,460,10,,33,114,41,12,240,161,75,0,0,0,0,0,2,0,0,,,/static/pokemon_forms/0457_00_Lumineon.png
458,458000,458,0,,,1,45,20,50,60,120,50,345,10,2,33,11,,10,650,69,25,0,0,0,0,1,0,0,0,,,/static/pokemon_forms/0458_00_Mantyke.png
459,459000,459,0,,,1,60,62,50,62,60,40,334,11,14,117,,43,10,505,67,120,0,1,0,0,0,0,0,0,,,/static/pokemon_forms/0459_00_Snover.png
460,460000,460,0,,,1,90,92,75,92,85,60,494,11,14,117,,43,22,1355,173,60,0,1,0,1,0,0,0,0,,,/static/pokemon_forms/0460_00_Abomasnow.png
10060,460001,460,1,Mega,메가진화,0,90,132,105,132,105,30,594,11,14,117,,,27,1850,208,60,0,1,0,1,0,0,1,1,0,0,/static/pokemon_forms/0460_01_Abomasnow.png
461,461000,461,0,,,1,70,120,65,45,85,125,510,16,14,46,,124,11,340,179,45,0,1,0,0,0,1,0,0,,,/static/pokemon_forms/0461_00_Weavile.png
462,462000,462,0,,,1,70,70,115,130,90,60,535,12,8,42,5,148,12,1800,241,30,0,0,0,3,0,0,0,0,,,/static/pokemon_forms/0462_00_Magnezone.png
463,463000,463,0,,,1,110,85,95,80,95,50,515,0,,20,12,13,17,1400,180,30,3,0,0,0,0,0,0,0,,,/static/pokemon_forms/0463_00_Lickilicky.png
464,464000,464,0,,,1,115,140,130,55,55,40,535,4,5,31,116,120,24,2828,241,30,0,3,0,0,0,0,0,0,,,/static/pokemon_forms/0464_00_Rhyperior.png
465,465000,465,0,,,1,100,100,125,110,50,50,535,11,,34,102,144,20,1286,187,30,0,0,2,0,0,0,0,0,,,/static/pokemon_forms/0465_00_Tangrowth.png
466,466000,466,0,,,1,75,123,67,95,85,95,540,12,,78,,72,18,1386,243,30,0,3,0,0,0,0,0,0,,,/static/pokemon_forms/0466_00_Electivire.png
467,467000,467,0,,,1,75,95,67,125,95,83,540,9,,49,,72,16,680,243,30,0,0,0,3,0,0,0,0,,,/static/pokemon_forms/0467_00_Magmortar.png
468,468000,468,0,,,1,85,50,95,120,115,80,545,17,2,55,32,105,15,380,245,30,0,0,0,2,1,0,0,0,,,/static/pokemon_forms/0468_00_Togekiss.png
469,469000,469,0,,,1,86,76,86,116,56,95,515,6,2,3,110,119,19,515,180,30,0,2,0,0,0,0,0,0,,,/static/pokemon_forms/0469_00_Yanmega.png
470,470000,470,0,,,1,65,110,130,60,65,95,525,11,,102,,34,10,255,184,45,0,0,2,0,0,0,0,0,,,/static/pokemon_forms/0470_00_Leafeon.png
471,471000,471,0,,,1,65,60,110,130,95,65,525,14,,81,,115,8,259,184,45,0,0,0,2,0,0,0,0,,,/static/pokemon_forms/0471_00_Glaceon.png
472,472000,472,0,,,1,75,95,125,45,75,95,510,4,2,52,8,90,20,425,179,30,0,0,2,0,0,0,0,0,,,/static/pokemon_forms/0472_00_Gliscor.png
473,473000,473,0,,,1,110,130,80,70,60,80,530,14,4,12,81,47,25,2910,239,50,0,3,0,0,0,0,0,0,,,/static/pokemon_forms/0473_00_Mamoswine.png
474,474000,474,0,,,1,85,80,70,135,75,90,535,0,,91,88,148,9,340,241,30,0,0,0,3,0,0,0,0,,,/static/pokemon_forms/0474_00_Porygon-Z.png
475,475000,475,0,,,1,68,125,65,65,115,80,518,13,1,80,292,154,16,520,233,45,0,3,0,0,0,0,0,0,,,/static/pokemon_forms/0475_00_Gallade.png
10068,475001,475,1,Mega,메가진화,0,68,165,95,65,115,110,618,13,1,39,,,16,564,278,45,0,3,0,0,0,0,1,1,0,0,/static/pokemon_forms/0475_01_Gallade.png
476,476000,476,0,,,1,60,55,145,75,150,40,525,5,8,5,42,159,14,3400,184,60,0,0,1,0,2,0,0,0,,,/static/pokemon_forms/0476_00_Probopass.png
477,477000,477,0,,,1,45,100,135,65,135,45,525,7,,46,,,22,1066,236,45,0,0,1,0,2,0,0,0,,,/static/pokemon_forms/0477_00_Dusknoir.png
478,478000,478,0,,,1,70,80,70,80,70,110,480,14,7,81,,130,13,266,168,75,0,0,0,0,0,2,0,0,,,/static/pokemon_forms/0478_00_Froslass.png
10285,478001,478,1,Mega,메가진화,0,70,80,70,140,100,120,580,14,7,,,,26,296,168,75,0,0,0,0,0,2,1,1,0,0,/static/pokemon_forms/0478_01_Froslass.png
479,479000,479,0,,,1,50,50,77,95,77,91,440,12,7,26,,,3,3,154,45,0,0,0,1,0,1,0,0,,,/static/pokemon_forms/0479_00_Rotom.png
10008,479001,479,1,Heat,히트로토무,1,50,65,107,105,107,86,520,12,9,26,,,3,3,182,45,0,0,0,1,0,1,0,0,0,0,/static/pokemon_forms/0479_01_Rotom.png
10009,479002,479,2,Wash,워시로토무,1,50,65,107,105,107,86,520,12,10,26,,,3,3,182,45,0,0,0,1,0,1,0,0,0,0,/static/pokemon_forms/0479_02_Rotom.png
10010,479003,479,3,Frost,프로스트로토무,1,50,65,107,105,107,86,520,12,14,26,,,3,3,182,45,0,0,0,1,0,1,0,0,0,0,/static/pokemon_forms/0479_03_Rotom.png
10011,479004,479,4,Fan,스핀로토무,1,50,65,107,105,107,86,520,12,2,26,,,3,3,182,45,0,0,0,1,0,1,0,0,0,0,/static/pokemon_forms/0479_04_Rotom.png
10012,479005,479,5,Mow,커트로토무,1,50,65,107,105,107,86,520,12,11,26,,,3,3,182,45,0,0,0,1,0,1,0,0,0,0,/static/pokemon_forms/0479_05_Rotom.png
480,480000,480,0,,,1,75,75,130,75,130,95,580,13,,26,,,3,3,261,3,0,0,2,0,1,0,0,0,,,/static/pokemon_forms/0480_00_Uxie.png
481,481000,481,0,,,1,80,105,105,105,105,80,580,13,,26,,,3,3,261,3,0,1,0,1,1,0,0,0,,,/static/pokemon_forms/0481_00_Mesprit.png
482,482000,482,0,,,1,75,125,70,125,70,115,580,13,,26,,,3,3,261,3,0,2,0,1,0,0,0,0,,,/static/pokemon_forms/0482_00_Azelf.png
483,483000,483,0,Altered,어나더폼,1,100,120,120,150,100,90,680,8,15,46,,140,54,6830,306,3,0,0,0,3,0,0,0,0,0,0,/static/pokemon_forms/0483_00_Dialga.png
10245,483001,483,1,Origin,오리진폼,1,100,100,120,150,120,90,680,8,15,46,,140,70,8487,306,3,0,0,0,3,0,0,0,0,0,0,/static/pokemon_forms/0483_01_Dialga.png
484,484000,484,0,Altered,어나더폼,1,90,120,100,150,120,100,680,10,15,46,,140,42,3360,306,3,0,0,0,3,0,0,0,0,0,0,/static/pokemon_forms/0484_00_Palkia.png
10246,484001,484,1,Origin,오리진폼,1,90,100,100,150,120,120,680,10,15,46,,140,63,6590,306,3,0,0,0,3,0,0,0,0,0,0,/static/pokemon_forms/0484_01_Palkia.png
485,485000,485,0,,,1,91,90,106,130,106,77,600,9,8,18,,49,17,4300,270,3,0,0,0,3,0,0,0,0,,,/static/pokemon_forms/0485_00_Heatran.png
486,486000,486,0,,,1,110,160,110,80,110,100,670,0,,112,,,37,4200,302,3,0,3,0,0,0,0,0,0,,,/static/pokemon_forms/0486_00_Regigigas.png
487,487000,487,0,Altered,어나더폼,1,150,100,120,100,120,90,680,7,15,46,,140,45,7500,306,3,3,0,0,0,0,0,0,0,0,0,/static/pokemon_forms/0487_00_Giratina.png
10007,487001,487,1,Origin,오리진폼,1,150,120,100,120,100,90,680,7,15,26,,,69,6500,340,3,3,0,0,0,0,0,0,0,0,0,/static/pokemon_forms/0487_01_Giratina.png
488,488000,488,0,,,1,120,70,120,75,130,85,600,13,,26,,,15,856,270,3,0,0,0,0,3,0,0,0,,,/static/pokemon_forms/0488_00_Cresselia.png
489,489000,489,0,,,1,80,80,80,80,80,80,480,10,,93,,,4,31,216,30,1,0,0,0,0,0,0,0,,,/static/pokemon_forms/0489_00_Phione.png
490,490000,490,0,,,1,100,100,100,100,100,100,600,10,,93,,,3,14,270,3,3,0,0,0,0,0,0,0,,,/static/pokemon_forms/0490_00_Manaphy.png
491,491000,491,0,,,1,70,90,90,135,90,125,600,16,,123,,,15,505,270,3,0,0,0,2,0,1,0,0,,,/static/pokemon_forms/0491_00_Darkrai.png
492,492000,492,0,Land Form,랜드폼,1,100,100,100,100,100,100,600,11,,30,,,2,21,270,45,3,0,0,0,0,0,0,0,0,0,/static/pokemon_forms/0492_00_Shaymin.png
10006,492001,492,1,Sky Form,스카이폼,1,100,103,75,120,75,127,600,11,2,32,,,4,52,270,45,0,0,0,0,0,3,0,0,0,0,/static/pokemon_forms/0492_01_Shaymin.png
493,493000,493,0,Normal,노말,1,120,120,120,120,120,120,720,0,,121,,,32,3200,324,3,3,0,0,0,0,0,0,0,0,0,/static/pokemon_forms/0493_00_Arceus.png
20000,493001,493,1,Fighting,격투,1,120,120,120,120,120,120,720,1,,121,,,32,3200,324,3,3,0,0,0,0,0,0,0,0,0,/static/pokemon_forms/0493_01_Arceus.png
20001,493002,493,2,Flying,비행,1,120,120,120,120,120,120,720,2,,121,,,32,3200,324,3,3,0,0,0,0,0,0,0,0,0,/static/pokemon_forms/0493_02_Arceus.png
20002,493003,493,3,Poison,독,1,120,120,120,120,120,120,720,3,,121,,,32,3200,324,3,3,0,0,0,0,0,0,0,0,0,/static/pokemon_forms/0493_03_Arceus.png
20003,493004,493,4,Ground,땅,1,120,120,120,120,120,120,720,4,,121,,,32,3200,324,3,3,0,0,0,0,0,0,0,0,0,/static/pokemon_forms/0493_04_Arceus.png
20004,493005,493,5,Rock,바위,1,120,120,120,120,120,120,720,5,,121,,,32,3200,324,3,3,0,0,0,0,0,0,0,0,0,/static/pokemon_forms/0493_05_Arceus.png
20005,493006,493,6,Bug,벌레,1,120,120,120,120,120,120,720,6,,121,,,32,3200,324,3,3,0,0,0,0,0,0,0,0,0,/static/pokemon_forms/0493_06_Arceus.png
20006,493007,493,7,Ghost,고스트,1,120,120,120,120,120,120,720,7,,121,,,32,3200,324,3,3,0,0,0,0,0,0,0,0,0,/static/pokemon_forms/0493_07_Arceus.png
20007,493008,493,8,Steel,강철,1,120,120,120,120,120,120,720,8,,121,,,32,3200,324,3,3,0,0,0,0,0,0,0,0,0,/static/pokemon_forms/0493_08_Arceus.png
20008,493009,493,9,Fire,불꽃,1,120,120,120,120,120,120,720,9,,121,,,32,3200,324,3,3,0,0,0,0,0,0,0,0,0,/static/pokemon_forms/0493_09_Arceus.png
20009,493010,493,10,Water,물,1,120,120,120,120,120,120,720,10,,121,,,32,3200,324,3,3,0,0,0,0,0,0,0,0,0,/static/pokemon_forms/0493_10_Arceus.png
20010,493011,493,11,Grass,풀,1,120,120,120,120,120,120,720,11,,121,,,32,3200,324,3,3,0,0,0,0,0,0,0,0,0,/static/pokemon_forms/0493_11_Arceus.png
20011,493012,493,12,Electric,전기,1,120,120,120,120,120,120,720,12,,121,,,32,3200,324,3,3,0,0,0,0,0,0,0,0,0,/static/pokemon_forms/0493_12_Arceus.png
20012,493013,493,13,Psychic,에스퍼,1,120,120,120,120,120,120,720,13,,121,,,32,3200,324,3,3,0,0,0,0,0,0,0,0,0,/static/pokemon_forms/0493_13_Arceus.png
20013,493014,493,14,Ice,얼음,1,120,120,120,120,120,120,720,14,,121,,,32,3200,324,3,3,0,0,0,0,0,0,0,0,0,/static/pokemon_forms/0493_14_Arceus.png
20014,493015,493,15,Dragon,드래곤,1,120,120,120,120,120,120,720,15,,121,,,32,3200,324,3,3,0,0,0,0,0,0,0,0,0,/static/pokemon_forms/0493_15_Arceus.png
20015,493016,493,16,Dark,악,1,120,120,120,120,120,120,720,16,,121,,,32,3200,324,3,3,0,0,0,0,0,0,0,0,0,/static/pokemon_forms/0493_16_Arceus.png
20016,493017,493,17,Fairy,페어리,1,120,120,120,120,120,120,720,17,,121,,,32,3200,324,3,3,0,0,0,0,0,0,0,0,0,/static/pokemon_forms/0493_17_Arceus.png
494,494000,494,0,,,1,100,100,100,100,100,100,600,13,9,162,,,4,40,270,3,3,0,0,0,0,0,0,0,,,/static/pokemon_forms/0494_00_Victini.png
495,495000,495,0,,,1,45,45,55,45,55,63,308,11,,65,,126,6,81,62,45,0,0,0,0,0,1,0,0,,,/static/pokemon_forms/0495_00_Snivy.png
